3393, 4178, 3435, 4224, 0.8674
3142, 4186, 3179, 4221, 0.8532
3261, 4426, 3292, 4472, 0.8400
3321, 4557, 3358, 4602, 0.8359
3444, 4489, 3464, 4545, 0.7850
3307, 4583, 3321, 4605, 0.7369
4313, 4229, 4335, 4347, 0.8076
5823, 4510, 5836, 4520, 0.4400
5823, 4508, 5838, 4521, 0.3260
5925, 4582, 5936, 4592, 0.2531
6377, 4413, 6386, 4422, 0.2761
7592, 4441, 7636, 4515, 0.8850
6975, 4537, 7091, 4588, 0.8824
7635, 3875, 7680, 4017, 0.8187
98, 4928, 199, 5153, 0.8739
1399, 5235, 1407, 5245, 0.2929
1688, 5117, 1722, 5196, 0.8383
1716, 5171, 1729, 5192, 0.4288
2608, 5202, 2814, 5339, 0.9135
3165, 4661, 3304, 4799, 0.9185
3209, 4739, 3285, 4813, 0.8492
3274, 4741, 3306, 4772, 0.7778
4294, 4636, 4307, 4651, 0.7619
4262, 4705, 4273, 4718, 0.7274
4000, 4758, 4011, 4770, 0.4850
3959, 4767, 3967, 4773, 0.4351
3984, 4758, 3992, 4767, 0.3278
4004, 4758, 4013, 4770, 0.2770
4997, 5349, 5052, 5366, 0.8018
5088, 5189, 5132, 5207, 0.7878
5222, 5281, 5264, 5296, 0.7691
5723, 4859, 5828, 5113, 0.8891
5846, 5042, 5871, 5135, 0.8128
6846, 5025, 6873, 5040, 0.4532
7348, 4902, 7443, 5031, 0.8829
347, 6008, 427, 6057, 0.8736
1086, 5376, 1108, 5390, 0.4449
1085, 5376, 1119, 5391, 0.2577
1713, 5475, 1840, 5609, 0.9193
2197, 5491, 2304, 5635, 0.9067
2547, 5474, 2793, 5651, 0.9060
3172, 5936, 3188, 5957, 0.7103
3201, 6046, 3223, 6066, 0.6798
3302, 5653, 3314, 5665, 0.4536
3139, 5389, 3149, 5402, 0.3363
3973, 5565, 4050, 5587, 0.7880
4998, 5715, 5156, 5766, 0.8569
5129, 5458, 5156, 5479, 0.3900
5657, 5784, 5671, 5797, 0.7375
5829, 5751, 5838, 5759, 0.5407
5831, 5783, 5843, 5790, 0.5242
5835, 5767, 5848, 5777, 0.4003
5832, 5765, 5847, 5776, 0.3057
6664, 5438, 6744, 5512, 0.8443
7445, 5782, 7490, 5857, 0.8849
308, 6472, 503, 6555, 0.9011
1200, 6612, 1243, 6705, 0.9000
792, 6373, 829, 6437, 0.8200
809, 6392, 832, 6431, 0.7753
1645, 6740, 1669, 6751, 0.7905
1968, 6632, 1984, 6639, 0.6653
1673, 6480, 1697, 6499, 0.2667
2693, 6720, 2816, 6851, 0.9230
2318, 6716, 2374, 6772, 0.8655
3460, 6349, 3556, 6508, 0.8873
4988, 6694, 5053, 6754, 0.8788
5131, 6406, 5152, 6453, 0.8264
4708, 6325, 4741, 6368, 0.8136
5305, 6391, 5324, 6436, 0.8098
5248, 6150, 5279, 6197, 0.8062
5096, 6499, 5120, 6541, 0.7920
4909, 6159, 4927, 6192, 0.7525
5663, 6788, 5673, 6794, 0.3253
5829, 6697, 5838, 6703, 0.3234
6100, 6623, 6109, 6631, 0.2836
5654, 6704, 5662, 6709, 0.2756
6335, 6302, 6348, 6312, 0.4467
6335, 6300, 6350, 6312, 0.3363
6437, 6375, 6448, 6384, 0.2882
6432, 6374, 6448, 6386, 0.2589
7002, 6453, 7071, 6571, 0.8863
593, 7473, 765, 7538, 0.8873
1004, 7421, 1056, 7491, 0.8575
1061, 7525, 1086, 7553, 0.8022
1601, 7563, 1655, 7607, 0.9098
3741, 7154, 3810, 7211, 0.8738
3932, 7580, 4020, 7634, 0.8715
5111, 7228, 5133, 7240, 0.3014
6119, 7101, 6136, 7116, 0.4826
5460, 7458, 5482, 7473, 0.4728
6399, 7300, 6676, 7366, 0.8060
6444, 7264, 6654, 7310, 0.7819
7301, 7343, 7373, 7404, 0.8872
7380, 7556, 7457, 7619, 0.8776
7602, 7416, 7649, 7448, 0.8441
6929, 7559, 6965, 7604, 0.8178
7139, 7461, 7156, 7503, 0.8101
7127, 7460, 7143, 7501, 0.7856
7056, 7239, 7088, 7281, 0.7845
7586, 7241, 7620, 7257, 0.7104
7491, 7319, 7510, 7344, 0.3545
